Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,MP,Starts,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,G+A-PK,xG+xAG,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,ShortCmp,ShortAtt,ShortCmp%,ShortTotDist,ShortPrgDist,MedCmp,MedAtt,MedCmp%,LongCmp,LongAtt,LongCmp%,xA,A-xAG,KP,1/3,PPA,CrsPA,Touches,Def Pen,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,CPA,Mis,Dis,Rec,Dead,TB,Sw,Crs,TI,In,Out,Str,Off,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,npxG/Sh,G-xG,np:G-xG
Dominique Heintz,de,DF,0,Freiburg,Bundesliga,27.0,1993.0,21.0,14.0,15.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.3,0.5,11.0,78.0,4.0,0.0,0.03,22.0,11.0,524.0,566.0,25.0,10.0,19.0,52.6,9.0,10.0,8.0,2.0,35.0,57.0,49.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,833.0,968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833.0,968.0,86.1,18104.0,6016.0,233.0,245.0,95.1,448.0,485.0,92.4,0.3,-0.3,3.0,61.0,3.0,1.0,1108.0,98.0,5.0,1108.0,4.0,66.7,2.0,33.3,727.0,3644.0,2021.0,1.0,9.0,4.0,785.0,31.0,0.0,22.0,7.0,4.0,0.0,0.0,0.0,4.0,65.0,44.7,90.0,12.0,7.0,16.0,12.0,1.05,16.0,26.0,-10.0,-0.66,-1.19,17.4,24.1,-6.7,-0.44,1.0,33.3,0.2,0.07,0.0,0.0,19.0,0.05,-0.2,-0.2
Dominique Heintz,de,DF,0,Union Berlin,Bundesliga,27.0,1993.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.77,3.0,0.0,0.0,1.0,0.0,1.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Donny van de Beek,nl,MF,0,Everton,Premier League,24.0,1997.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.49,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Donny van de Beek,nl,MF,FW,Manchester Utd,Premier League,24.0,1997.0,19.0,4.0,5.8,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.4,0.4,0.9,1.3,7.0,16.0,39.0,0.34,0.22,15.0,10.0,58.0,184.0,106.0,7.0,15.0,46.7,9.0,10.0,1.0,9.0,6.0,21.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.2,5.0,0.0,1.0,0.0,0.0,1.0,1.2,237.0,275.0,86.2,3308.0,739.0,146.0,163.0,89.6,74.0,80.0,92.5,0.8,0.1,3.0,12.0,1.0,0.0,345.0,12.0,24.0,345.0,8.0,72.7,3.0,27.3,183.0,637.0,272.0,0.0,11.0,8.0,243.0,8.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,28.0,15.3,79.0,3.0,15.0,14.0,15.0,1.89,19.0,12.0,7.0,1.2,0.52,13.2,8.0,5.2,0.88,1.0,50.0,0.34,0.17,0.5,1.0,18.4,0.18,0.6,0.6
Donyell Malen,nl,FW,0,Dortmund,Bundesliga,22.0,1999.0,0.0,0.0,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,3.37,39.0,0.0,8.0,8.0,0.0,12.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dor Peretz,il,MF,0,Venezia,Serie A,26.0,1995.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.24,5.0,0.0,0.0,2.0,1.0,1.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Douglas Costa,br,FW,MF,Bayern Munich,Bundesliga,29.0,1990.0,11.0,3.0,3.6,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.8,0.9,15.0,17.0,40.0,0.56,0.26,2.0,1.0,15.0,94.0,121.0,1.0,3.0,33.3,11.0,7.0,0.0,7.0,2.0,4.0,1.0,0.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,127.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,185.0,68.6,2276.0,622.0,62.0,74.0,83.8,43.0,59.0,72.9,1.0,0.2,6.0,13.0,6.0,1.0,225.0,1.0,22.0,225.0,9.0,64.3,5.0,35.7,133.0,978.0,503.0,5.0,10.0,7.0,164.0,23.0,0.0,3.0,28.0,0.0,8.0,5.0,0.0,2.0,29.0,10.5,65.0,0.0,8.0,16.0,5.0,2.36,7.0,5.0,2.0,0.56,-1.18,4.4,4.6,-0.2,-0.05,2.0,50.0,1.13,0.56,0.25,0.5,21.7,0.04,0.8,0.8
Douglas Costa,br,MF,FW,Juventus,Serie A,29.0,1990.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,6.0,0.0,0.13,1.0,0.0,4.0,17.0,11.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,19.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,25.0,76.0,257.0,65.0,12.0,13.0,92.3,5.0,8.0,62.5,0.0,-0.1,1.0,1.0,0.0,0.0,31.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,17.0,93.0,47.0,0.0,2.0,1.0,20.0,4.0,0.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,21.0,1.2,0.0,0.0,2.0,21.0,0.0,2.0,2.0,0.0,2.0,4.29,3.3,0.8,0.5,0.3,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Douglas Luiz,br,MF,0,Aston Villa,Premier League,23.0,1998.0,33.0,32.0,30.9,0.0,2.0,2.0,0.0,0.0,0.0,10.0,1.0,1.2,1.2,1.6,2.8,47.0,131.0,32.0,0.06,0.09,49.0,18.0,467.0,995.0,293.0,20.0,58.0,34.5,38.0,52.0,17.0,35.0,43.0,92.0,44.0,0.0,0.0,74.0,1.0,0.0,0.0,0.0,0.0,0.0,1217.0,1445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,2.95,60.0,21.0,1.0,5.0,0.0,9.0,0.3,1217.0,1445.0,84.2,22141.0,6015.0,503.0,568.0,88.6,525.0,577.0,91.0,1.4,0.4,19.0,134.0,13.0,3.0,1726.0,106.0,16.0,1726.0,23.0,71.9,9.0,28.1,916.0,5288.0,2760.0,3.0,25.0,18.0,1020.0,85.0,0.0,12.0,23.0,1.0,0.0,0.0,0.0,6.0,84.0,81.3,86.0,21.0,1.0,18.0,4.0,1.36,43.0,41.0,2.0,0.06,-0.92,39.9,42.6,-2.7,-0.09,8.0,30.8,0.84,0.26,0.0,0.0,23.9,0.05,-1.2,-1.2
Doğan Alemdar,tr,GK,0,Rennes,Ligue 1,18.0,2002.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,1.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dries Mertens,be,FW,MF,Napoli,Serie A,34.0,1987.0,29.0,18.0,16.2,9.0,8.0,17.0,9.0,0.0,0.0,2.0,0.0,5.0,5.0,4.2,9.2,28.0,67.0,93.0,1.05,0.57,16.0,14.0,37.0,223.0,360.0,5.0,25.0,20.0,20.0,54.0,1.0,6.0,9.0,25.0,3.0,0.0,0.0,8.0,26.0,0.0,0.0,0.0,0.0,0.0,352.0,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,4.48,52.0,3.0,4.0,4.0,1.0,11.0,0.71,352.0,488.0,72.1,5375.0,1601.0,187.0,215.0,87.0,121.0,158.0,76.6,2.9,3.8,36.0,29.0,18.0,4.0,615.0,7.0,93.0,615.0,11.0,50.0,11.0,50.0,346.0,1439.0,674.0,12.0,16.0,5.0,440.0,58.0,3.0,2.0,64.0,0.0,2.0,21.0,0.0,2.0,50.0,42.7,69.0,2.0,11.0,19.0,0.0,2.21,37.0,18.0,19.0,1.17,-0.02,26.9,15.9,11.0,0.68,19.0,35.2,3.33,1.17,0.17,0.47,18.1,0.09,4.0,4.0
Drissa Camara,ci,MF,0,Parma,Serie A,18.0,2002.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,77.8,81.0,0.0,7.0,8.0,87.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,1.0,50.0,1.0,50.0,8.0,43.0,14.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0.4,0.0,0.0,1.0,15.0,19.0,0.0,2.0,3.0,-1.0,-6.0,-4.86,0.7,1.8,-1.1,-6.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Duje Ćaleta-Car,hr,DF,0,Marseille,Ligue 1,24.0,1996.0,33.0,32.0,31.3,2.0,1.0,3.0,2.0,0.0,0.0,8.0,1.0,1.2,1.2,1.0,2.2,13.0,82.0,3.0,0.1,0.07,29.0,17.0,1165.0,990.0,42.0,17.0,30.0,56.7,13.0,29.0,22.0,7.0,44.0,73.0,130.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1641.0,1908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.48,9.0,1.0,0.0,1.0,0.0,2.0,0.09,1641.0,1908.0,86.0,31561.0,12192.0,630.0,681.0,92.5,832.0,897.0,92.8,1.2,0.0,7.0,91.0,4.0,0.0,2192.0,268.0,19.0,2192.0,2.0,66.7,1.0,33.3,1356.0,5814.0,3081.0,1.0,7.0,3.0,1507.0,72.0,0.0,21.0,0.0,11.0,0.0,0.0,0.0,3.0,85.0,82.3,88.0,28.0,1.0,2.0,0.0,1.52,42.0,41.0,1.0,0.03,-0.86,37.1,40.1,-3.0,-0.1,3.0,30.0,0.32,0.1,0.2,0.67,9.9,0.12,0.8,0.8
Duván Zapata,co,FW,0,Atalanta,Serie A,30.0,1991.0,37.0,29.0,26.4,15.0,9.0,24.0,14.0,1.0,1.0,0.0,0.0,15.2,14.4,5.4,19.7,88.0,48.0,329.0,0.87,0.78,12.0,5.0,57.0,374.0,798.0,4.0,13.0,30.8,41.0,98.0,5.0,14.0,6.0,18.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,614.0,817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,4.49,57.0,1.0,12.0,2.0,1.0,8.0,0.42,614.0,817.0,75.2,8101.0,976.0,394.0,465.0,84.7,163.0,210.0,77.6,5.4,3.6,42.0,46.0,23.0,3.0,1214.0,24.0,221.0,1213.0,34.0,40.0,51.0,60.0,836.0,4620.0,1892.0,56.0,114.0,65.0,1009.0,56.0,0.0,5.0,48.0,5.0,0.0,0.0,0.0,3.0,64.0,69.6,73.0,3.0,8.0,34.0,0.0,2.03,60.0,33.0,27.0,1.02,-0.36,50.4,29.7,20.7,0.78,38.0,38.8,3.71,1.44,0.14,0.37,13.6,0.15,-0.2,-0.4
Dušan Vlahović,rs,FW,0,Fiorentina,Serie A,21.0,2000.0,37.0,34.0,32.5,21.0,3.0,24.0,15.0,6.0,6.0,1.0,0.0,18.5,13.8,2.2,16.0,36.0,31.0,213.0,0.55,0.64,13.0,4.0,59.0,419.0,522.0,5.0,16.0,31.3,30.0,80.0,2.0,14.0,4.0,17.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,394.0,616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2.62,33.0,0.0,6.0,7.0,0.0,11.0,0.53,394.0,616.0,64.0,5497.0,748.0,240.0,330.0,72.7,111.0,175.0,63.4,1.0,0.8,18.0,29.0,9.0,0.0,987.0,16.0,146.0,981.0,27.0,50.0,27.0,50.0,572.0,2790.0,1031.0,13.0,106.0,89.0,817.0,29.0,0.0,11.0,21.0,0.0,0.0,0.0,0.0,1.0,79.0,85.5,84.0,20.0,3.0,25.0,1.0,1.05,41.0,52.0,-11.0,-0.34,-0.16,38.1,55.4,-17.3,-0.53,33.0,41.3,2.46,1.02,0.19,0.45,14.9,0.17,2.5,1.2
Dušan Vlahović,rs,FW,0,Juventus,Serie A,21.0,2000.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2.43,24.0,0.0,1.0,1.0,0.0,2.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dwight Gayle,eng,FW,MF,Newcastle Utd,Premier League,30.0,1990.0,18.0,4.0,5.7,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.9,2.9,0.3,3.3,3.0,6.0,30.0,0.35,0.57,2.0,0.0,18.0,64.0,73.0,0.0,7.0,0.0,7.0,16.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.11,3.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,118.0,81.4,1144.0,147.0,64.0,68.0,94.1,20.0,29.0,69.0,0.2,0.7,6.0,3.0,2.0,0.0,155.0,4.0,23.0,155.0,1.0,50.0,1.0,50.0,56.0,284.0,103.0,0.0,8.0,1.0,104.0,14.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0,1.0,29.0,15.0,70.0,1.0,14.0,17.0,9.0,0.94,5.0,9.0,-4.0,-0.7,-0.33,8.1,10.2,-2.1,-0.36,6.0,37.5,2.8,1.05,0.06,0.17,10.8,0.2,-1.9,-1.9
Dwight McNeil,eng,MF,0,Burnley,Premier League,21.0,1999.0,36.0,34.0,34.5,2.0,5.0,7.0,2.0,0.0,0.0,1.0,0.0,1.1,1.1,6.2,7.2,102.0,101.0,102.0,0.21,0.21,47.0,24.0,265.0,860.0,619.0,18.0,56.0,32.1,48.0,44.0,6.0,38.0,32.0,79.0,32.0,0.0,0.0,72.0,73.0,0.0,0.0,0.0,0.0,0.0,936.0,1372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,3.24,62.0,22.0,11.0,7.0,3.0,6.0,0.17,936.0,1372.0,68.2,16469.0,4663.0,449.0,522.0,86.0,302.0,401.0,75.3,5.8,-1.2,48.0,76.0,39.0,21.0,1703.0,51.0,40.0,1703.0,63.0,61.2,40.0,38.8,1021.0,7515.0,2776.0,16.0,57.0,62.0,1068.0,158.0,2.0,16.0,242.0,12.0,70.0,0.0,0.0,12.0,85.0,89.7,88.0,30.0,2.0,36.0,0.0,1.0,32.0,50.0,-18.0,-0.53,0.5,35.4,48.4,-13.0,-0.38,9.0,34.6,0.76,0.26,0.08,0.22,22.3,0.04,0.9,0.9
Dylan Bronn,tn,DF,0,Metz,Ligue 1,26.0,1995.0,38.0,38.0,37.9,2.0,0.0,2.0,1.0,1.0,2.0,4.0,0.0,2.3,0.7,0.3,1.0,37.0,119.0,7.0,0.03,0.07,57.0,37.0,1045.0,1005.0,76.0,24.0,44.0,54.5,20.0,31.0,14.0,17.0,44.0,101.0,112.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,1498.0,1806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.53,14.0,0.0,0.0,0.0,0.0,4.0,0.14,1498.0,1806.0,82.9,30027.0,11619.0,486.0,525.0,92.6,807.0,876.0,92.1,0.4,-0.3,7.0,105.0,4.0,1.0,2114.0,193.0,19.0,2112.0,15.0,78.9,4.0,21.1,1274.0,6385.0,4032.0,2.0,10.0,9.0,1369.0,81.0,1.0,21.0,4.0,6.0,0.0,0.0,0.0,5.0,90.0,99.8,90.0,37.0,0.0,0.0,0.0,1.24,44.0,48.0,-4.0,-0.11,-0.11,44.1,49.2,-5.2,-0.14,4.0,28.6,0.37,0.11,0.07,0.25,25.0,0.05,-0.3,0.3
Dylan Chambost,fr,MF,FW,Troyes,Ligue 1,23.0,1997.0,0.0,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.5,16.0,3.0,0.0,0.0,0.0,1.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dávid Strelec,sk,FW,MF,Spezia,Serie A,20.0,2001.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.5,13.0,0.0,1.0,0.0,0.0,1.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dénys Bain,fr,DF,0,Brest,Ligue 1,28.0,1993.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
