Player,Nation,Pos1,Pos2,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,G+A-PK,xG+xAG,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,SCA,SCA90,PassLive,PassDead,TO,Fld,Def,GCA,GCA90,ShortCmp,ShortAtt,ShortCmp%,ShortTotDist,ShortPrgDist,MedCmp,MedAtt,MedCmp%,LongCmp,LongAtt,LongCmp%,xA,A-xAG,KP,1/3,PPA,CrsPA,Touches,Def Pen,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,CPA,Mis,Dis,Rec,Dead,TB,Sw,Crs,TI,In,Out,Str,Off,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,npxG/Sh,G-xG,np:G-xG
Kevin Bonifazi,it,DF,0,Bologna,Serie A,27.0,1996.0,13.0,22.0,902.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.2,4.0,33.0,0.0,0.0,0.02,13.0,8.0,448.0,364.0,22.0,6.0,12.0,50.0,6.0,11.0,8.0,3.0,12.0,25.0,39.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,643.0,722.0,89.1,12821.0,4841.0,216.0,229.0,94.3,343.0,369.0,93.0,0.1,0.0,2.0,36.0,0.0,0.0,828.0,127.0,4.0,828.0,5.0,71.4,2.0,28.6,549.0,3188.0,1823.0,0.0,9.0,5.0,613.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,448.0,4.0,828.0,7.0,5.0,71.4,2.0,28.6,549.0,3188.0,1823.0,4.0,3.0,0.0,9.0,5.0,0.0,0.0,0.2,0.0,0.0,0.0,11.3,0.1,-0.2,-0.2
Kevin Bonifazi,it,DF,0,Frosinone,Serie A,27.0,1996.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Danso,at,DF,0,Lens,Ligue 1,24.0,1998.0,37.0,105.0,3232.0,1566.0,1.0,2.0,3.0,1.0,0.0,0.0,7.0,1.0,2.5,2.4,1.0,3.5,34.0,163.0,2.0,0.08,0.1,37.0,19.0,1036.0,1566.0,105.0,19.0,30.0,63.3,11.0,48.0,34.0,14.0,33.0,70.0,124.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1508.0,1719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1.14,38.0,0.0,1.0,2.0,0.0,5.0,0.14,2103.0,2336.0,90.0,39503.0,14272.0,709.0,769.0,92.2,1184.0,1267.0,93.4,1.3,1.0,10.0,157.0,3.0,0.0,2686.0,246.0,32.0,2686.0,19.0,51.4,12.0,32.4,2008.0,13114.0,7379.0,1.0,17.0,17.0,1820.0,114.0,0.0,3.0,3.0,7.0,0.0,0.0,0.0,3.0,246.0,1036.0,32.0,2686.0,37.0,19.0,51.4,12.0,32.4,2008.0,13114.0,7379.0,34.0,32.0,1.0,17.0,17.0,4.0,16.7,0.67,0.11,0.04,0.25,14.9,0.1,-1.5,-1.4
Kevin De Bruyne,be,MF,0,Manchester City,Premier League,32.0,1991.0,32.0,1041.0,2417.0,743.0,7.0,16.0,23.0,7.0,0.0,0.0,1.0,0.0,5.6,5.6,13.7,19.3,100.0,246.0,245.0,0.86,0.72,28.0,12.0,100.0,743.0,1041.0,14.0,39.0,35.9,27.0,65.0,2.0,25.0,9.0,37.0,10.0,0.0,0.0,23.0,69.0,0.0,0.0,0.0,0.0,0.0,732.0,971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,6.55,120.0,33.0,8.0,5.0,3.0,31.0,1.15,1192.0,1626.0,73.3,22165.0,6516.0,538.0,633.0,85.0,477.0,629.0,75.8,14.1,2.3,96.0,124.0,96.0,21.0,1860.0,13.0,100.0,1860.0,32.0,52.5,19.0,31.1,1129.0,5721.0,3415.0,16.0,42.0,29.0,1445.0,124.0,11.0,6.0,136.0,24.0,29.0,16.0,5.0,7.0,13.0,100.0,100.0,1860.0,61.0,32.0,52.5,19.0,31.1,1129.0,5721.0,3415.0,100.0,81.0,16.0,42.0,29.0,21.0,32.3,2.42,0.78,0.11,0.33,23.0,0.09,1.4,1.4
Kevin Kampl,si,MF,0,RB Leipzig,Bundesliga,32.0,1990.0,30.0,169.0,1372.0,656.0,2.0,2.0,4.0,2.0,0.0,0.0,8.0,0.0,1.1,1.1,1.0,2.2,23.0,80.0,15.0,0.26,0.14,21.0,11.0,201.0,656.0,169.0,6.0,27.0,22.2,21.0,26.0,9.0,17.0,22.0,43.0,11.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,931.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,2.69,39.0,0.0,0.0,0.0,1.0,5.0,0.33,791.0,898.0,88.1,12894.0,3384.0,396.0,436.0,90.8,328.0,354.0,92.7,1.1,1.0,12.0,71.0,14.0,1.0,1016.0,26.0,4.0,1016.0,9.0,75.0,2.0,16.7,652.0,3395.0,1668.0,2.0,19.0,10.0,707.0,36.0,3.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,26.0,201.0,4.0,1016.0,12.0,9.0,75.0,2.0,16.7,652.0,3395.0,1668.0,23.0,23.0,2.0,19.0,10.0,2.0,28.6,0.46,0.13,0.29,1.0,19.4,0.16,0.9,0.9
Kevin Lasagna,it,FW,MF,Hellas Verona,Serie A,29.0,1992.0,26.0,249.0,1572.0,182.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,6.0,6.0,1.7,7.7,36.0,19.0,105.0,0.17,0.44,12.0,6.0,62.0,182.0,249.0,6.0,14.0,42.9,8.0,52.0,1.0,16.0,5.0,17.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,2.23,25.0,0.0,5.0,3.0,2.0,3.0,0.17,157.0,258.0,60.9,2338.0,547.0,77.0,112.0,68.8,54.0,81.0,66.7,0.4,0.3,17.0,23.0,9.0,0.0,482.0,15.0,67.0,482.0,13.0,34.2,18.0,47.4,267.0,1736.0,747.0,14.0,53.0,34.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,62.0,67.0,482.0,38.0,13.0,34.2,18.0,47.4,267.0,1736.0,747.0,36.0,23.0,14.0,53.0,34.0,11.0,21.2,2.98,0.63,0.02,0.09,18.2,0.12,-5.0,-5.0
Kevin Mbabu,ch,DF,0,Augsburg,Bundesliga,28.0,1995.0,0.0,0.0,0.0,22.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,644.0,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,1.0,2.0,101.0,230.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Mbabu,ch,DF,FW,Fulham,Premier League,27.0,1995.0,6.0,38.0,144.0,40.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.4,4.0,8.0,11.0,0.62,0.25,3.0,2.0,38.0,40.0,38.0,1.0,3.0,33.3,2.0,2.0,0.0,2.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.87,2.0,0.0,1.0,0.0,0.0,1.0,0.62,68.0,94.0,72.3,1051.0,383.0,40.0,43.0,93.0,24.0,35.0,68.6,0.4,0.6,2.0,4.0,5.0,3.0,114.0,4.0,0.0,114.0,4.0,66.7,2.0,33.3,57.0,273.0,159.0,0.0,1.0,2.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,38.0,0.0,114.0,6.0,4.0,66.7,2.0,33.3,57.0,273.0,159.0,4.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Miranda,it,DF,0,Sassuolo,Serie A,20.0,2003.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Müller,de,GK,0,Heidenheim,Bundesliga,32.0,1991.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,1104.0,1482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Paredes,us,FW,MF,Wolfsburg,Bundesliga,20.0,2003.0,22.0,122.0,529.0,105.0,1.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,0.2,0.2,1.7,1.9,24.0,29.0,40.0,0.68,0.32,13.0,9.0,52.0,105.0,122.0,9.0,12.0,75.0,21.0,7.0,0.0,7.0,6.0,19.0,8.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,455.0,592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4.24,22.0,0.0,1.0,2.0,0.0,4.0,0.68,159.0,211.0,75.4,2576.0,866.0,82.0,98.0,83.7,59.0,73.0,80.8,1.4,1.3,13.0,15.0,16.0,5.0,277.0,9.0,15.0,542.0,4.0,26.7,7.0,46.7,177.0,1090.0,651.0,7.0,9.0,4.0,180.0,49.0,0.0,2.0,33.0,40.0,0.0,1.0,0.0,1.0,9.0,52.0,15.0,277.0,15.0,4.0,26.7,7.0,46.7,177.0,1090.0,651.0,24.0,7.0,7.0,9.0,4.0,2.0,50.0,0.68,0.34,0.25,0.5,21.4,0.04,0.8,0.8
Kevin Schade,de,FW,MF,Brentford,Premier League,21.0,2001.0,18.0,165.0,732.0,94.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.1,2.1,1.1,3.2,24.0,15.0,57.0,0.12,0.39,12.0,8.0,38.0,94.0,165.0,5.0,10.0,50.0,5.0,12.0,0.0,7.0,4.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,3.32,15.0,0.0,6.0,4.0,0.0,4.0,0.49,103.0,173.0,59.5,1282.0,285.0,62.0,89.0,69.7,29.0,51.0,56.9,0.8,-0.1,8.0,12.0,5.0,2.0,291.0,7.0,48.0,291.0,12.0,34.3,18.0,51.4,147.0,1199.0,501.0,15.0,25.0,9.0,186.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,7.0,38.0,48.0,291.0,35.0,12.0,34.3,18.0,51.4,147.0,1199.0,501.0,24.0,12.0,15.0,25.0,9.0,4.0,33.3,1.48,0.49,0.0,0.0,11.9,0.18,-2.1,-2.1
Kevin Schade,de,FW,MF,Freiburg,Bundesliga,20.0,2001.0,8.0,52.0,182.0,37.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,7.0,3.0,20.0,0.49,0.12,6.0,4.0,12.0,37.0,52.0,3.0,5.0,60.0,2.0,4.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.49,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,55.0,47.3,326.0,84.0,14.0,25.0,56.0,8.0,13.0,61.5,0.5,0.0,0.0,5.0,1.0,0.0,100.0,3.0,13.0,100.0,3.0,25.0,8.0,66.7,48.0,319.0,129.0,5.0,8.0,6.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,13.0,100.0,12.0,3.0,25.0,8.0,66.7,48.0,319.0,129.0,7.0,3.0,5.0,8.0,6.0,1.0,25.0,1.98,0.49,0.25,1.0,15.0,0.06,0.8,0.8
Kevin Sessa,de,MF,FW,Heidenheim,Bundesliga,23.0,2000.0,0.0,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,331.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,2.0,5.0,20.0,9.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Spadanuda,ch,MF,FW,Ajaccio,Ligue 1,25.0,1997.0,22.0,167.0,1063.0,172.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.7,0.7,0.6,1.3,17.0,17.0,56.0,0.08,0.11,29.0,18.0,74.0,172.0,167.0,12.0,33.0,36.4,21.0,18.0,0.0,18.0,11.0,40.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.18,10.0,0.0,0.0,1.0,1.0,1.0,0.08,212.0,264.0,80.3,3060.0,542.0,116.0,141.0,82.3,78.0,93.0,83.9,0.3,0.4,8.0,15.0,2.0,0.0,405.0,12.0,27.0,405.0,23.0,52.3,17.0,38.6,280.0,1971.0,758.0,8.0,29.0,21.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,74.0,27.0,405.0,44.0,23.0,52.3,17.0,38.6,280.0,1971.0,758.0,17.0,12.0,8.0,29.0,21.0,1.0,14.3,0.59,0.08,0.0,0.0,14.2,0.1,-0.7,-0.7
Kevin Strootman,nl,MF,0,Genoa,Serie A,33.0,1990.0,0.0,0.0,0.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,5.0,0.0,0.0,0.0,0.0,0.0,550.0,670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,1.0,20.0,11.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Stöger,at,MF,0,Bochum,Bundesliga,29.0,1993.0,32.0,571.0,2599.0,1081.0,5.0,3.0,8.0,2.0,3.0,3.0,3.0,0.0,4.4,2.1,5.7,7.7,43.0,214.0,98.0,0.17,0.35,84.0,45.0,281.0,1081.0,571.0,31.0,94.0,33.0,63.0,45.0,4.0,23.0,26.0,110.0,21.0,0.0,0.0,156.0,110.0,0.0,0.0,0.0,0.0,0.0,1363.0,2028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,4.78,81.0,40.0,3.0,7.0,2.0,11.0,0.38,1114.0,1607.0,69.3,20465.0,7740.0,504.0,609.0,82.8,414.0,570.0,72.6,7.8,-2.7,68.0,153.0,46.0,11.0,1917.0,32.0,37.0,1914.0,22.0,42.3,21.0,40.4,901.0,4339.0,2056.0,3.0,43.0,35.0,1134.0,362.0,16.0,12.0,258.0,40.0,42.0,60.0,1.0,16.0,32.0,281.0,37.0,1914.0,52.0,22.0,42.3,21.0,40.4,901.0,4339.0,2056.0,43.0,40.0,3.0,43.0,35.0,11.0,24.4,1.56,0.38,0.04,0.18,25.8,0.05,0.6,-0.1
Kevin Trapp,de,GK,0,Eint Frankfurt,Bundesliga,33.0,1990.0,33.0,33.0,2970.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,951.0,6.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,10.0,51.0,2.0,59.0,7.0,1.0,42.3,0.32,-7.7,-0.23,867.0,1166.0,24.5,664.0,128.0,39.2,34.8,401.0,17.0,4.2,24.0,0.73,14.4,3.0,0.09,3.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,888.0,69.4,15447.0,10068.0,133.0,134.0,99.3,327.0,332.0,98.5,0.0,0.0,0.0,9.0,0.0,0.0,957.0,854.0,0.0,957.0,0.0,0.0,0.0,0.0,493.0,2258.0,1322.0,0.0,0.0,0.0,417.0,271.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,854.0,951.0,0.0,957.0,0.0,0.0,0.0,0.0,0.0,493.0,2258.0,1322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Vogt,de,DF,0,Hoffenheim,Bundesliga,31.0,1991.0,22.0,28.0,1775.0,636.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.4,0.4,16.0,104.0,3.0,0.0,0.02,15.0,10.0,693.0,636.0,28.0,9.0,22.0,40.9,13.0,18.0,11.0,7.0,26.0,41.0,67.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,813.0,939.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.81,16.0,0.0,0.0,0.0,0.0,1.0,0.05,1033.0,1201.0,86.0,22146.0,9878.0,272.0,304.0,89.5,578.0,629.0,91.9,0.8,-0.4,4.0,88.0,13.0,2.0,1352.0,173.0,0.0,1352.0,2.0,100.0,0.0,0.0,849.0,5240.0,3273.0,0.0,10.0,3.0,859.0,41.0,0.0,6.0,3.0,10.0,0.0,0.0,0.0,1.0,173.0,693.0,0.0,1352.0,2.0,2.0,100.0,0.0,0.0,849.0,5240.0,3273.0,16.0,5.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Vogt,de,DF,0,Union Berlin,Bundesliga,31.0,1991.0,0.0,0.0,0.0,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,652.0,735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1.0,6.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Volland,de,FW,MF,Monaco,Ligue 1,30.0,1992.0,17.0,133.0,639.0,122.0,3.0,2.0,5.0,3.0,0.0,0.0,1.0,0.0,1.7,1.7,1.6,3.3,6.0,31.0,60.0,0.7,0.47,8.0,4.0,15.0,122.0,133.0,2.0,8.0,25.0,6.0,15.0,0.0,8.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.54,16.0,1.0,0.0,1.0,0.0,4.0,0.56,112.0,200.0,56.0,1719.0,722.0,65.0,102.0,63.7,30.0,50.0,60.0,1.3,0.4,14.0,14.0,8.0,0.0,267.0,2.0,37.0,267.0,1.0,20.0,3.0,60.0,210.0,1030.0,270.0,5.0,19.0,7.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,37.0,267.0,5.0,1.0,20.0,3.0,60.0,210.0,1030.0,270.0,6.0,6.0,5.0,19.0,7.0,7.0,46.7,2.11,0.99,0.2,0.43,15.6,0.12,1.3,1.3
Kevin Volland,de,FW,MF,Union Berlin,Bundesliga,31.0,1992.0,0.0,0.0,0.0,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,20.0,0.0,0.0,0.0,0.0,0.0,258.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,3.0,4.0,56.0,3.0,6.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
